sciNameID,relationshipOfAssociate,associateSciNameID
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,9c04bebde35b42658388827c10f989f4
9c04bebde35b42658388827c10f989f4,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,69deda6d595d48f6b654716e6b06336a
69deda6d595d48f6b654716e6b06336a,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,1aa273809544409c8dba8975ca6f8aeb
1aa273809544409c8dba8975ca6f8aeb,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,ca57386786f14170a32c6818ee739e21
ca57386786f14170a32c6818ee739e21,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,3b6c32480ab94eb28375cf2c051175df
3b6c32480ab94eb28375cf2c051175df,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,9a7ab749bb804ce7ac4752bab05ce510
9a7ab749bb804ce7ac4752bab05ce510,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,fa186be66e564ee1a24d9d266e2fe354
fa186be66e564ee1a24d9d266e2fe354,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,eec42b9f5eef4741a6301962697cb25e
eec42b9f5eef4741a6301962697cb25e,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,afdcea55b276410298e9aa0e1c3582da
afdcea55b276410298e9aa0e1c3582da,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,31604965be3840b0852528c57c6dd92a
31604965be3840b0852528c57c6dd92a,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,e9a555b121f543ea8638cb448c1b8c62
e9a555b121f543ea8638cb448c1b8c62,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,42217482f6e64e7db36fc23a553e87be
42217482f6e64e7db36fc23a553e87be,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,bebd2d68f5ec441899d35aa1255c33ed
bebd2d68f5ec441899d35aa1255c33ed,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,343868eb91af449c8485c630e397b986
343868eb91af449c8485c630e397b986,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,57d9164cbfdb43e8835a72e9a7dd4573
57d9164cbfdb43e8835a72e9a7dd4573,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,a635c7e7a86b4d70886068874f2639ac
a635c7e7a86b4d70886068874f2639ac,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,bcfdd0adbe7344c09cd273cbee9f2362
bcfdd0adbe7344c09cd273cbee9f2362,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,9ff4ceefd18c4952a8c1e4748485d90e
9ff4ceefd18c4952a8c1e4748485d90e,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
505000344af24ce4b40bfce0b336eb35,host plant of,ccc4deff98d247888c11b092d82b9f39
ccc4deff98d247888c11b092d82b9f39,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,1e02c9c91085410092b1dcfa20c2be82
1e02c9c91085410092b1dcfa20c2be82,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,fbbcc90fff7a428cb72b08117a10e2a1
fbbcc90fff7a428cb72b08117a10e2a1,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,c271204e1d4542f9acbfff5fd560ab64
c271204e1d4542f9acbfff5fd560ab64,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,d28ff028222641509fb0d5b02663d153
d28ff028222641509fb0d5b02663d153,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,364ee199ca2148d8aeb8e955bb1959c4
364ee199ca2148d8aeb8e955bb1959c4,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,968834638ddf4a69ad0436aa18482ab2
968834638ddf4a69ad0436aa18482ab2,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,9dcf368026a240ffaa94091f27585df6
9dcf368026a240ffaa94091f27585df6,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,9a40b6a68b2a40ee8aecc0c9eca9772d
9a40b6a68b2a40ee8aecc0c9eca9772d,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,deef9c829cc04a3da39a6385a25592e2
deef9c829cc04a3da39a6385a25592e2,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,5ba06706422d45c79411d78fa21bde9e
5ba06706422d45c79411d78fa21bde9e,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,b555107fd7394b749f00719b99deff64
b555107fd7394b749f00719b99deff64,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,19993a72fcd24723822132cd8dfe4ff6
19993a72fcd24723822132cd8dfe4ff6,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,dd1cd70d7de64d18ac75c10c5556cd52
dd1cd70d7de64d18ac75c10c5556cd52,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,e0e95cca067841feb6c34cbc827bb176
e0e95cca067841feb6c34cbc827bb176,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,e746b57870474bc18e07ef39e28c2d9f
e746b57870474bc18e07ef39e28c2d9f,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,d69744f411f542669cf28715cd9fe7f8
d69744f411f542669cf28715cd9fe7f8,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,3d6cced3408d408aa0b56b6b5e63f617
3d6cced3408d408aa0b56b6b5e63f617,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,14432a8b99454177b8561ba640aae578
14432a8b99454177b8561ba640aae578,herbivore of,505000344af24ce4b40bfce0b336eb35
505000344af24ce4b40bfce0b336eb35,host plant of,064cc43b42124fab9eec2aeb2ce20ef1
064cc43b42124fab9eec2aeb2ce20ef1,herbivore of,505000344af24ce4b40bfce0b336eb35
c634dbef9d8a4e499f589cbe58e74978,host plant of,becaf5d445a942ccb83edc1411b59dd5
becaf5d445a942ccb83edc1411b59dd5,herbivore of,c634dbef9d8a4e499f589cbe58e74978
c634dbef9d8a4e499f589cbe58e74978,host plant of,d5805140aa11481a9079a6c382663f94
d5805140aa11481a9079a6c382663f94,herbivore of,c634dbef9d8a4e499f589cbe58e74978
c634dbef9d8a4e499f589cbe58e74978,host plant of,056e823784a74508ae5ef10a9d2d745f
056e823784a74508ae5ef10a9d2d745f,herbivore of,c634dbef9d8a4e499f589cbe58e74978
c634dbef9d8a4e499f589cbe58e74978,host plant of,e0e95cca067841feb6c34cbc827bb176
e0e95cca067841feb6c34cbc827bb176,herbivore of,c634dbef9d8a4e499f589cbe58e74978
4965829e009247e49537f7f10957753f,host plant of,ac89db12bd7b40eca9d190bfbc32b8be
ac89db12bd7b40eca9d190bfbc32b8be,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,d5820a940b5f4f2e99d122ec913da75a
d5820a940b5f4f2e99d122ec913da75a,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,528d607a59764e8eb4483b3389f8858d
528d607a59764e8eb4483b3389f8858d,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,00a53b065ccd4ea7b2d1d9044b6ff39a
00a53b065ccd4ea7b2d1d9044b6ff39a,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,9b5f09b6cdc54dc49900743d95a168cf
9b5f09b6cdc54dc49900743d95a168cf,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,5276101f6acb4ca5beacb7dc73338322
5276101f6acb4ca5beacb7dc73338322,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,fc67ceb5c2de4815bf9b1dfcad5bbbbe
fc67ceb5c2de4815bf9b1dfcad5bbbbe,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,dd90de5b80054b42be14a0cbf883a5d7
dd90de5b80054b42be14a0cbf883a5d7,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,85086eeeac3a43a3b9a97a7ff2d50bcf
85086eeeac3a43a3b9a97a7ff2d50bcf,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,6f6a31d9fd3b43b697b14b7c37b2a8f8
6f6a31d9fd3b43b697b14b7c37b2a8f8,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,fdeb931e7e3b43a0a5f8ed2457fd9e28
fdeb931e7e3b43a0a5f8ed2457fd9e28,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,b555107fd7394b749f00719b99deff64
b555107fd7394b749f00719b99deff64,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,519e9b80bc78446b9fd1ab66d66a4042
519e9b80bc78446b9fd1ab66d66a4042,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,9a40b6a68b2a40ee8aecc0c9eca9772d
9a40b6a68b2a40ee8aecc0c9eca9772d,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,d28ff028222641509fb0d5b02663d153
d28ff028222641509fb0d5b02663d153,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,b543bab33cf044adaaa147db5ae02e07
b543bab33cf044adaaa147db5ae02e07,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,fa186be66e564ee1a24d9d266e2fe354
fa186be66e564ee1a24d9d266e2fe354,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,545790842048408bb4201caaf12e54ce
545790842048408bb4201caaf12e54ce,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,9dcf368026a240ffaa94091f27585df6
9dcf368026a240ffaa94091f27585df6,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,519c5b0ae5814e4d9b3728bbbc1e49f3
519c5b0ae5814e4d9b3728bbbc1e49f3,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,7d3b3ec8605a47ab8417a79e09a3135d
7d3b3ec8605a47ab8417a79e09a3135d,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,dd1cd70d7de64d18ac75c10c5556cd52
dd1cd70d7de64d18ac75c10c5556cd52,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,20f345e3e7584b8fbfbe821c9933dde2
20f345e3e7584b8fbfbe821c9933dde2,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,31604965be3840b0852528c57c6dd92a
31604965be3840b0852528c57c6dd92a,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,064cc43b42124fab9eec2aeb2ce20ef1
064cc43b42124fab9eec2aeb2ce20ef1,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,4da9c2ad918442c5a803d8e1a74166f9
4da9c2ad918442c5a803d8e1a74166f9,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,4571aa0d2be54390b331bfc87c2f6be8
4571aa0d2be54390b331bfc87c2f6be8,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,20823727991f44c28570074ebc0e3c3a
20823727991f44c28570074ebc0e3c3a,herbivore of,4965829e009247e49537f7f10957753f
4965829e009247e49537f7f10957753f,host plant of,d9f6fc76d69f4c0497dce71a0d5e93ca
d9f6fc76d69f4c0497dce71a0d5e93ca,herbivore of,4965829e009247e49537f7f10957753f
b75b728a89b84e26a4267366faac2033,host plant of,e624b614b2aa46b391d01f58505b1b75
e624b614b2aa46b391d01f58505b1b75,herbivore of,b75b728a89b84e26a4267366faac2033
b75b728a89b84e26a4267366faac2033,host plant of,116b296a0134473dbb43ed07f809330a
116b296a0134473dbb43ed07f809330a,herbivore of,b75b728a89b84e26a4267366faac2033
b75b728a89b84e26a4267366faac2033,host plant of,1e02c9c91085410092b1dcfa20c2be82
1e02c9c91085410092b1dcfa20c2be82,herbivore of,b75b728a89b84e26a4267366faac2033
b75b728a89b84e26a4267366faac2033,host plant of,c271204e1d4542f9acbfff5fd560ab64
c271204e1d4542f9acbfff5fd560ab64,herbivore of,b75b728a89b84e26a4267366faac2033
b75b728a89b84e26a4267366faac2033,host plant of,a051653c7e56467197ca0e4075a3e86b
a051653c7e56467197ca0e4075a3e86b,herbivore of,b75b728a89b84e26a4267366faac2033
b75b728a89b84e26a4267366faac2033,host plant of,d4730a22d40a46f299c8ff1df4505f3c
d4730a22d40a46f299c8ff1df4505f3c,herbivore of,b75b728a89b84e26a4267366faac2033
b75b728a89b84e26a4267366faac2033,host plant of,056e823784a74508ae5ef10a9d2d745f
056e823784a74508ae5ef10a9d2d745f,herbivore of,b75b728a89b84e26a4267366faac2033
b75b728a89b84e26a4267366faac2033,host plant of,fd0b237754c44aa9a55ca71dd9b00d16
fd0b237754c44aa9a55ca71dd9b00d16,herbivore of,b75b728a89b84e26a4267366faac2033
b75b728a89b84e26a4267366faac2033,host plant of,14c9c8febc92492eb371bfc56491e33b
14c9c8febc92492eb371bfc56491e33b,herbivore of,b75b728a89b84e26a4267366faac2033
b75b728a89b84e26a4267366faac2033,host plant of,d306d95564c148a6ac36c0b50eb41b75
d306d95564c148a6ac36c0b50eb41b75,herbivore of,b75b728a89b84e26a4267366faac2033
b75b728a89b84e26a4267366faac2033,host plant of,e7efe2f4a12c478299bfd8e9a81778fc
e7efe2f4a12c478299bfd8e9a81778fc,herbivore of,b75b728a89b84e26a4267366faac2033
7e42fff30b2d4ab6bf2109478641ad14,host plant of,338d8f3eb2404e4390c745a62c6cfbab
338d8f3eb2404e4390c745a62c6cfbab,herbivore of,7e42fff30b2d4ab6bf2109478641ad14
7e42fff30b2d4ab6bf2109478641ad14,host plant of,1aa30591b5364ae1949c96098c69225e
1aa30591b5364ae1949c96098c69225e,herbivore of,7e42fff30b2d4ab6bf2109478641ad14
019b64c3980c443c8bb814d94f6b1857,host plant of,ccc4deff98d247888c11b092d82b9f39
ccc4deff98d247888c11b092d82b9f39,herbivore of,019b64c3980c443c8bb814d94f6b1857
019b64c3980c443c8bb814d94f6b1857,host plant of,7d3b3ec8605a47ab8417a79e09a3135d
7d3b3ec8605a47ab8417a79e09a3135d,herbivore of,019b64c3980c443c8bb814d94f6b1857
019b64c3980c443c8bb814d94f6b1857,host plant of,9a40b6a68b2a40ee8aecc0c9eca9772d
9a40b6a68b2a40ee8aecc0c9eca9772d,herbivore of,019b64c3980c443c8bb814d94f6b1857
019b64c3980c443c8bb814d94f6b1857,host plant of,fd0b237754c44aa9a55ca71dd9b00d16
fd0b237754c44aa9a55ca71dd9b00d16,herbivore of,019b64c3980c443c8bb814d94f6b1857
019b64c3980c443c8bb814d94f6b1857,host plant of,3f20c7b3d313457fa838eeb1e0213ae4
3f20c7b3d313457fa838eeb1e0213ae4,herbivore of,019b64c3980c443c8bb814d94f6b1857
019b64c3980c443c8bb814d94f6b1857,host plant of,22cd5092082b4ba99c8fc7baf1edc54c
22cd5092082b4ba99c8fc7baf1edc54c,herbivore of,019b64c3980c443c8bb814d94f6b1857
019b64c3980c443c8bb814d94f6b1857,host plant of,a4208f9a5914405f9bdb6320de8e514d
a4208f9a5914405f9bdb6320de8e514d,herbivore of,019b64c3980c443c8bb814d94f6b1857
019b64c3980c443c8bb814d94f6b1857,host plant of,31604965be3840b0852528c57c6dd92a
31604965be3840b0852528c57c6dd92a,herbivore of,019b64c3980c443c8bb814d94f6b1857
019b64c3980c443c8bb814d94f6b1857,host plant of,a8bf1d56ff6144e6bdfedfc18125b65c
a8bf1d56ff6144e6bdfedfc18125b65c,herbivore of,019b64c3980c443c8bb814d94f6b1857
019b64c3980c443c8bb814d94f6b1857,host plant of,bebd50d2a13e4cd5891a1d3c548449f1
bebd50d2a13e4cd5891a1d3c548449f1,herbivore of,019b64c3980c443c8bb814d94f6b1857
019b64c3980c443c8bb814d94f6b1857,host plant of,57d9164cbfdb43e8835a72e9a7dd4573
57d9164cbfdb43e8835a72e9a7dd4573,herbivore of,019b64c3980c443c8bb814d94f6b1857
019b64c3980c443c8bb814d94f6b1857,host plant of,064cc43b42124fab9eec2aeb2ce20ef1
064cc43b42124fab9eec2aeb2ce20ef1,herbivore of,019b64c3980c443c8bb814d94f6b1857
